shapeid,partid,x,y,Name
3,0,579630.4375,146811.7656,100-F Area
3,0,579629.9375,146813.1094,100-F Area
3,0,579628.3125,146817.9688,100-F Area
3,0,579627.9375,146819.3594,100-F Area
3,0,579626.8125,146824.3281,100-F Area
3,0,579626.5625,146825.75,100-F Area
3,0,579625.9375,146830.8281,100-F Area
3,0,579625.8125,146832.2656,100-F Area
3,0,579625.6875,146837.625,100-F Area
3,0,579625.5,146855.6094,100-F Area
3,0,579625.4375,146864.7188,100-F Area
3,0,579625.6875,146922.9531,100-F Area
3,0,579625.9375,147008.625,100-F Area
3,0,579625.25,147099.8906,100-F Area
3,0,579625.25,147101.1406,100-F Area
3,0,579625.3125,147158.5938,100-F Area
3,0,579625.25,147234.9531,100-F Area
3,0,579625.125,147302.2031,100-F Area
3,0,579625,147397,100-F Area
3,0,579624.5,147463.9375,100-F Area
3,0,579624.4375,147565.1563,100-F Area
3,0,579624.4375,147599.9844,100-F Area
3,0,579624.4375,147601.5938,100-F Area
3,0,579624.25,147646.5156,100-F Area
3,0,579624.1875,147678.0156,100-F Area
3,0,579624.1875,147733.2344,100-F Area
3,0,579623.9375,147775.3281,100-F Area
3,0,579623.875,147830.5313,100-F Area
3,0,579623.9375,147871.8438,100-F Area
3,0,579623.625,147926.9375,100-F Area
3,0,579623.375,147956.7344,100-F Area
3,0,579623.125,147997.125,100-F Area
3,0,579623.1875,148041.2969,100-F Area
3,0,579623.3125,148100.0313,100-F Area
3,0,579623.3125,148101.75,100-F Area
3,0,579623.125,148140.2344,100-F Area
3,0,579623.125,148143.3594,100-F Area
3,0,579623.0625,148156.4844,100-F Area
3,0,579623,148177.2188,100-F Area
3,0,579623.1875,148205.6563,100-F Area
3,0,579623.0625,148238.125,100-F Area
3,0,579623.0625,148272.6875,100-F Area
3,0,579623,148301.6875,100-F Area
3,0,579622.875,148334.3281,100-F Area
3,0,579622.75,148367.9688,100-F Area
3,0,579622.5,148403.2969,100-F Area
3,0,579622.5,148437.3281,100-F Area
3,0,579622.25,148468.6563,100-F Area
3,0,579622.5625,148482.5313,100-F Area
3,0,579623.3125,148492.9219,100-F Area
3,0,579623.9375,148497.0313,100-F Area
3,0,579624.5,148501.9063,100-F Area
3,0,579625.0625,148505.8125,100-F Area
3,0,579625.375,148507.375,100-F Area
3,0,579626.25,148510.8281,100-F Area
4,0,569250.875,147135.5469,100-K Area
4,0,569246.1875,147140.0625,100-K Area
4,0,569241.5,147144.5781,100-K Area
4,0,569219.625,147163.2813,100-K Area
4,0,569193.9375,147183.8125,100-K Area
4,0,569182.6875,147193.1406,100-K Area
4,0,569178.9375,147197.0156,100-K Area
4,0,569176.0625,147201.0313,100-K Area
4,0,569174.1875,147204.5313,100-K Area
4,0,569172.125,147209.0781,100-K Area
4,0,569170.4375,147213.2813,100-K Area
4,0,569169.75,147216.8438,100-K Area
4,0,569169.1875,147220.3281,100-K Area
4,0,569169.125,147224.625,100-K Area
4,0,569169.75,147231.4688,100-K Area
4,0,569171.1875,147236.8594,100-K Area
4,0,569172.3125,147240.1719,100-K Area
4,0,569173.6875,147243.4219,100-K Area
4,0,569175.4375,147246.625,100-K Area
4,0,569177.375,147250.1563,100-K Area
4,0,569179.75,147253.3125,100-K Area
4,0,569196.3125,147273.9063,100-K Area
4,0,569209.5625,147290.3906,100-K Area
4,0,569218.75,147301.9375,100-K Area
4,0,569221.375,147304.6406,100-K Area
4,0,569226.375,147308.5,100-K Area
4,0,569230.75,147311.3281,100-K Area
4,0,569233.6875,147312.8125,100-K Area
4,0,569236.3125,147313.625,100-K Area
4,0,569238.625,147314.2344,100-K Area
4,0,569243.25,147315,100-K Area
4,0,569249.1875,147315.5781,100-K Area
4,0,569254.1875,147315,100-K Area
4,0,569256.9375,147314.8438,100-K Area
4,0,569260.5625,147314.1719,100-K Area
4,0,569264.3125,147313.0938,100-K Area
4,0,569268.125,147311.6719,100-K Area
4,0,569271,147310.2813,100-K Area
4,0,569273.375,147308.7344,100-K Area
4,0,569275.875,147307.125,100-K Area
4,0,569293.625,147293.25,100-K Area
4,0,569317.375,147274.1875,100-K Area
4,0,569343.4375,147253.4688,100-K Area
4,0,569363,147237.6719,100-K Area
4,0,569340.375,147204.6094,100-K Area
4,0,569309.4375,147159.5938,100-K Area
4,0,569288.875,147130.4375,100-K Area
4,0,569278.875,147115.6406,100-K Area
4,0,569275.6875,147110.8438,100-K Area
4,0,569268.875,147100.8438,100-K Area
4,0,569308.25,147025.25,100-K Area
4,0,569328.125,146986.6406,100-K Area
4,0,569336,146971.3906,100-K Area
4,0,569350.875,146980.3438,100-K Area
4,0,569404.25,147007.3125,100-K Area
4,0,569456.8125,147035.4375,100-K Area
4,0,569488.375,146975.2969,100-K Area
4,0,569508.875,146935.375,100-K Area
4,0,569524.5,146904.8281,100-K Area
4,0,569528.75,146896.6406,100-K Area
4,0,569541.875,146871.5469,100-K Area
4,0,569568.75,146818.8125,100-K Area
4,0,569568.9375,146818.5156,100-K Area
4,0,569528.5,146797.5625,100-K Area
4,0,569485.4375,146775.4219,100-K Area
4,0,569447.25,146755.7188,100-K Area
4,0,569472.875,146706.3125,100-K Area
4,0,569505.125,146643.7344,100-K Area
4,0,569502.9375,146640.6563,100-K Area
4,0,569504.9375,146638.5313,100-K Area
4,0,569506.9375,146636.3906,100-K Area
4,0,569509.3125,146635.8281,100-K Area
4,0,569512.9375,146628.75,100-K Area
4,0,569521.0625,146613.4688,100-K Area
4,0,569523.6875,146608.4063,100-K Area
4,0,569528,146600,100-K Area
4,0,569542.3125,146572.2969,100-K Area
4,0,569560.625,146536.6094,100-K Area
4,0,569589.3125,146480.7656,100-K Area
4,0,569606.625,146447.2969,100-K Area
4,0,569624.0625,146413.2969,100-K Area
4,0,569616.5,146389.2656,100-K Area
4,0,569608.8125,146365.4531,100-K Area
4,0,569608.4375,146364.8125,100-K Area
4,0,569607.625,146363.7969,100-K Area
4,0,569606.625,146362.9219,100-K Area
4,0,569579.4375,146348.7813,100-K Area
4,0,569543.5,146330.3125,100-K Area
4,0,569513.4375,146314.7969,100-K Area
4,0,569473.5,146294.3594,100-K Area
4,0,569433.25,146273.2969,100-K Area
4,0,569407.375,146260.0156,100-K Area
4,0,569370.9375,146241.1406,100-K Area
4,0,569341.3125,146225.9063,100-K Area
4,0,569339.6875,146226.7188,100-K Area
4,0,569323.3125,146218.1719,100-K Area
4,0,569322.375,146216.2656,100-K Area
4,0,569298.0625,146203.5,100-K Area
4,0,569254.8125,146181.1719,100-K Area
4,0,569223.375,146164.8906,100-K Area
4,0,569218.4375,146162.2656,100-K Area
4,0,569188.625,146147.1563,100-K Area
4,0,569150.75,146127.6406,100-K Area
4,0,569147.6875,146126.0156,100-K Area
4,0,569144.625,146124.3906,100-K Area
4,0,569133.6875,146118.7656,100-K Area
4,0,569122.75,146113.1406,100-K Area
4,0,569110.0625,146106.5625,100-K Area
4,0,569100.6875,146101.7031,100-K Area
4,0,569097.375,146100,100-K Area
4,0,569068.6875,146085.1406,100-K Area
4,0,569011.5,146055.5,100-K Area
4,0,568960.375,146029.0156,100-K Area
4,0,568912.1875,146004.4063,100-K Area
4,0,568861.75,145978.2344,100-K Area
4,0,568822.0625,145957.7813,100-K Area
4,0,568805.75,145949.25,100-K Area
4,0,568800,145946.3125,100-K Area
4,0,568775.0625,145933.5313,100-K Area
4,0,568738.125,145914.4531,100-K Area
4,0,568698.9375,145894.0469,100-K Area
4,0,568655.25,145871.4375,100-K Area
4,0,568642.0625,145897.5625,100-K Area
4,0,568616.3125,145946.9844,100-K Area
4,0,568591.8125,145994.5469,100-K Area
4,0,568568.125,146040.4844,100-K Area
4,0,568541.3125,146092.2344,100-K Area
4,0,568537.3125,146100,100-K Area
4,0,568517.125,146139.375,100-K Area
4,0,568501.375,146169.5938,100-K Area
4,0,568494.1875,146183.5156,100-K Area
4,0,568469.625,146231.375,100-K Area
4,0,568444.6875,146280.1094,100-K Area
4,0,568423.375,146321.0156,100-K Area
4,0,568422.875,146321.9844,100-K Area
4,0,568417.1875,146333.0938,100-K Area
4,0,568414.5,146338.3125,100-K Area
4,0,568404.125,146358.0781,100-K Area
4,0,568401.3125,146363.3906,100-K Area
4,0,568395.8125,146374.0938,100-K Area
4,0,568373.4375,146417.8281,100-K Area
4,0,568358.5625,146446.625,100-K Area
4,0,568339.25,146484.1719,100-K Area
4,0,568321.5,146518.2656,100-K Area
4,0,568310.6875,146539.3906,100-K Area
4,0,568303.6875,146552.9219,100-K Area
4,0,568292.625,146574.0781,100-K Area
4,0,568301.5625,146579.2656,100-K Area
4,0,568317.4375,146588.5781,100-K Area
4,0,568337.4375,146600,100-K Area
4,0,568342.875,146603.1094,100-K Area
4,0,568334.75,146613.5156,100-K Area
4,0,568317.375,146635.25,100-K Area
4,0,568317.1875,146635.5781,100-K Area
4,0,568315,146638.1875,100-K Area
4,0,568307.3125,146647.4688,100-K Area
4,0,568281.25,146680.0469,100-K Area
4,0,568272.4375,146690.8438,100-K Area
4,0,568273.0625,146697.4375,100-K Area
4,0,568274,146703.2813,100-K Area
4,0,568276.125,146704.8594,100-K Area
4,0,568278.25,146706.625,100-K Area
4,0,568278.4375,146706.75,100-K Area
4,0,568267.125,146720.6875,100-K Area
4,0,568269.125,146722.3594,100-K Area
4,0,568266.0625,146726.125,100-K Area
4,0,568270.0625,146729.3438,100-K Area
4,0,568268.75,146730.9688,100-K Area
4,0,568270.9375,146732.7969,100-K Area
4,0,568272.375,146731.0469,100-K Area
4,0,568276.375,146734.3125,100-K Area
4,0,568279.375,146730.6563,100-K Area
4,0,568281.5,146732.3594,100-K Area
4,0,568292.8125,146718.4375,100-K Area
4,0,568293.0625,146718.625,100-K Area
4,0,568302.75,146726.5156,100-K Area
4,0,568305.4375,146723.1875,100-K Area
4,0,568334.1875,146687.8594,100-K Area
4,0,568365.75,146649.0938,100-K Area
4,0,568366.625,146648.0313,100-K Area
4,0,568372.4375,146640.6406,100-K Area
4,0,568383.1875,146627.0469,100-K Area
4,0,568409.25,146642.2031,100-K Area
4,0,568414.4375,146645.2188,100-K Area
4,0,568429.375,146654.3594,100-K Area
4,0,568501.3125,146695.9063,100-K Area
4,0,568554.0625,146727.0625,100-K Area
4,0,568612.5,146761.0781,100-K Area
4,0,568659.0625,146788.5469,100-K Area
4,0,568719.0625,146823.6094,100-K Area
4,0,568772.9375,146855.2031,100-K Area
4,0,568800,146871.1094,100-K Area
4,0,568813.75,146879.1719,100-K Area
4,0,568827.4375,146887.2344,100-K Area
4,0,568861.375,146907.3438,100-K Area
4,0,568829.25,146947.4531,100-K Area
4,0,568814.625,146965.375,100-K Area
4,0,568800,146983.3125,100-K Area
4,0,568799.6875,146983.6719,100-K Area
4,0,568775.9375,147013.5469,100-K Area
4,0,568769.125,147022.2344,100-K Area
4,0,568765.8125,147026.4688,100-K Area
4,0,568756.3125,147038.5781,100-K Area
4,0,568754.5,147041.4063,100-K Area
4,0,568754.1875,147044.75,100-K Area
4,0,568756.9375,147050.4688,100-K Area
4,0,568759.9375,147055.875,100-K Area
4,0,568748.375,147070.1094,100-K Area
4,0,568750.5625,147071.8906,100-K Area
4,0,568747.625,147075.5313,100-K Area
4,0,568751.6875,147078.8125,100-K Area
4,0,568750.25,147080.5781,100-K Area
4,0,568752.6875,147082.5313,100-K Area
4,0,568754.0625,147080.7969,100-K Area
4,0,568758.125,147084.0781,100-K Area
4,0,568761.1875,147080.3125,100-K Area
4,0,568763.125,147081.9063,100-K Area
4,0,568774.5,147067.8438,100-K Area
4,0,568781.0625,147073.0938,100-K Area
4,0,568800,147049.4844,100-K Area
4,0,568806.9375,147040.8125,100-K Area
4,0,568836.625,147003.7813,100-K Area
4,0,568878.5,146951.4531,100-K Area
4,0,568897.0625,146927.8906,100-K Area
4,0,568926.75,146945.2188,100-K Area
4,0,568957.25,146963.2969,100-K Area
4,0,568994.875,146985.2656,100-K Area
4,0,569031.625,147006.7656,100-K Area
4,0,569034.5625,147008.4844,100-K Area
4,0,569039.0625,147011.1406,100-K Area
4,0,569069.3125,147028.875,100-K Area
4,0,569190.75,147100,100-K Area
4,0,569204.5,147108.0938,100-K Area
4,0,569225.0625,147120.2031,100-K Area
4,0,569250.875,147135.5469,100-K Area
5,0,564768.625,145240.3125,100-B/C Area
5,0,564946.25,145239.0313,100-B/C Area
5,0,564966,145244.9219,100-B/C Area
5,0,564994.5,145253.1563,100-B/C Area
5,0,565025.8125,145262.3281,100-B/C Area
5,0,565056.9375,145271.2969,100-B/C Area
5,0,565079.75,145277.9375,100-B/C Area
5,0,565115.6875,145288.3438,100-B/C Area
5,0,565160.5,145301.4688,100-B/C Area
5,0,565195.9375,145311.8438,100-B/C Area
5,0,565214.3125,145317.2188,100-B/C Area
5,0,565216.375,145317.7969,100-B/C Area
5,0,565260.625,145330.5625,100-B/C Area
5,0,565301.375,145342.1875,100-B/C Area
5,0,565339.875,145353.5156,100-B/C Area
5,0,565361.3125,145359.7344,100-B/C Area
5,0,565371.875,145362.9844,100-B/C Area
5,0,565380,145365.375,100-B/C Area
5,0,565388.125,145367.3906,100-B/C Area
5,0,565394.3125,145368.5781,100-B/C Area
5,0,565395.5,145368.7656,100-B/C Area
5,0,565404.125,145369.7031,100-B/C Area
5,0,565412.125,145370.2344,100-B/C Area
5,0,565413.1875,145370.2656,100-B/C Area
5,0,565449.1875,145370.1875,100-B/C Area
5,0,565455.5,145370.1719,100-B/C Area
5,0,565465,145370.1563,100-B/C Area
5,0,565496.25,145370.4375,100-B/C Area
5,0,565535.0625,145369.9688,100-B/C Area
5,0,565543.875,145370.3125,100-B/C Area
5,0,565545.6875,145370.7031,100-B/C Area
5,0,565548.1875,145371.4375,100-B/C Area
5,0,565550.6875,145372.3594,100-B/C Area
5,0,565552.3125,145373.1094,100-B/C Area
5,0,565560.6875,145378.7969,100-B/C Area
5,0,565583.1875,145394.875,100-B/C Area
5,0,565604.375,145409.7031,100-B/C Area
5,0,565631.75,145429.1094,100-B/C Area
5,0,565655.0625,145445.8438,100-B/C Area
5,0,565678.3125,145462.4688,100-B/C Area
5,0,565688.75,145469.6875,100-B/C Area
5,0,565689.8125,145470.3906,100-B/C Area
5,0,565692.9375,145472.1875,100-B/C Area
5,0,565694.375,145472.8906,100-B/C Area
5,0,565697.625,145474.3438,100-B/C Area
5,0,565699.125,145474.9063,100-B/C Area
5,0,565702.5625,145476.0156,100-B/C Area
5,0,565704.0625,145476.4219,100-B/C Area
5,0,565707.5625,145477.1719,100-B/C Area
5,0,565709.125,145477.4063,100-B/C Area
5,0,565712.6875,145477.7969,100-B/C Area
5,0,565714.25,145477.875,100-B/C Area
5,0,565717.875,145477.875,100-B/C Area
5,0,565719.6875,145477.7656,100-B/C Area
5,0,565723.3125,145477.3281,100-B/C Area
5,0,565724.4375,145477.1406,100-B/C Area
5,0,565728,145476.4375,100-B/C Area
5,0,565729.125,145476.1719,100-B/C Area
5,0,565732.625,145475.2031,100-B/C Area
5,0,565733.6875,145474.8594,100-B/C Area
5,0,565737.0625,145473.625,100-B/C Area
5,0,565739.0625,145472.75,100-B/C Area
5,0,565743.3125,145470.5,100-B/C Area
5,0,565744.3125,145469.9063,100-B/C Area
5,0,565754.6875,145463.2656,100-B/C Area
5,0,565775.25,145449.4375,100-B/C Area
5,0,565804.3125,145429.7969,100-B/C Area
5,0,565838,145407.3125,100-B/C Area
5,0,565874.125,145383.6563,100-B/C Area
5,0,565886.5,145376.5156,100-B/C Area
5,0,565888.875,145375,100-B/C Area
5,0,565890.8125,145374,100-B/C Area
5,0,565892.8125,145373.1563,100-B/C Area
5,0,565895.125,145372.4063,100-B/C Area
5,0,565897.875,145371.6875,100-B/C Area
5,0,565900.375,145371.2813,100-B/C Area
5,0,565902.875,145371.125,100-B/C Area
5,0,565906.5,145371.2188,100-B/C Area
5,0,565928.25,145371.2188,100-B/C Area
5,0,565962.375,145371.4063,100-B/C Area
5,0,565995.1875,145371.4844,100-B/C Area
5,0,566022.6875,145371.5781,100-B/C Area
5,0,566043.75,145371.9219,100-B/C Area
5,0,566057.1875,145371.5938,100-B/C Area
5,0,566059.1875,145371.4063,100-B/C Area
5,0,566063.125,145370.7813,100-B/C Area
5,0,566065.0625,145370.3281,100-B/C Area
5,0,566068.875,145369.1875,100-B/C Area
5,0,566070.75,145368.4844,100-B/C Area
5,0,566074.375,145366.8438,100-B/C Area
5,0,566076.125,145365.9063,100-B/C Area
5,0,566079.5,145363.7969,100-B/C Area
5,0,566081.125,145362.6406,100-B/C Area
5,0,566083.5,145360.6563,100-B/C Area
5,0,566084.9375,145359.2969,100-B/C Area
5,0,566087.0625,145357.0156,100-B/C Area
5,0,566088.3125,145355.5,100-B/C Area
5,0,566090.125,145352.9688,100-B/C Area
5,0,566091.125,145351.2969,100-B/C Area
5,0,566092.625,145348.5469,100-B/C Area
5,0,566093.4375,145346.75,100-B/C Area
5,0,566094.5,145343.8281,100-B/C Area
5,0,566095.0625,145341.9375,100-B/C Area
5,0,566095.875,145338.25,100-B/C Area
5,0,566096.5,145334.7656,100-B/C Area
5,0,566096.6875,145333.7344,100-B/C Area
5,0,566097.0625,145330.2188,100-B/C Area
5,0,566097.125,145329.1719,100-B/C Area
5,0,566097.3125,145325.6406,100-B/C Area
5,0,566097.3125,145324.5781,100-B/C Area
5,0,566097.1875,145321.2656,100-B/C Area
5,0,566097.125,145264.7969,100-B/C Area
5,0,566097.25,145212.5313,100-B/C Area
5,0,566097.25,145208.9531,100-B/C Area
5,0,566097.25,145199.1406,100-B/C Area
5,0,566097.1875,145148.7969,100-B/C Area
5,0,566097.3125,145122.2969,100-B/C Area
5,0,566097.375,145115.1094,100-B/C Area
5,0,566097.4375,145100.0781,100-B/C Area
5,0,566097.625,145073.6406,100-B/C Area
5,0,566097.625,145062.2969,100-B/C Area
5,0,566097.625,145018.6563,100-B/C Area
5,0,566097.875,144974.8906,100-B/C Area
5,0,566097.875,144926.2031,100-B/C Area
5,0,566098.125,144869.0313,100-B/C Area
5,0,566098,144827.5781,100-B/C Area
5,0,566098.0625,144794.375,100-B/C Area
5,0,566097.625,144760.7344,100-B/C Area
5,0,566096.9375,144748.2188,100-B/C Area
5,0,566098.6875,144704.7969,100-B/C Area
5,0,566098.75,144703.375,100-B/C Area
5,0,566098.8125,144670.2344,100-B/C Area
5,0,566099.0625,144622.1719,100-B/C Area
5,0,566099.125,144602.4375,100-B/C Area
5,0,566099.125,144600.0156,100-B/C Area
5,0,566099.125,144577.6406,100-B/C Area
5,0,566099.0625,144530.0938,100-B/C Area
5,0,566099.375,144488.7656,100-B/C Area
5,0,566099.625,144440.8438,100-B/C Area
5,0,566099.5625,144392.625,100-B/C Area
5,0,566099.5,144351.0938,100-B/C Area
5,0,566099.8125,144304.5469,100-B/C Area
5,0,566099.9375,144255.8125,100-B/C Area
5,0,566100.0625,144209.3594,100-B/C Area
5,0,566100.25,144169.7188,100-B/C Area
5,0,566100.3125,144158.5156,100-B/C Area
5,0,566100.375,144147.3438,100-B/C Area
5,0,566100.5,144100.0469,100-B/C Area
5,0,566100.5625,144088.4063,100-B/C Area
5,0,566100.5625,144069.7344,100-B/C Area
5,0,566100.625,144038.7031,100-B/C Area
5,0,566100.6875,143984.3594,100-B/C Area
5,0,566100.6875,143935.4375,100-B/C Area
5,0,566100.8125,143894.9219,100-B/C Area
5,0,566101.0625,143847.2969,100-B/C Area
5,0,566101.0625,143814.3594,100-B/C Area
5,0,566101.0625,143812.5938,100-B/C Area
5,0,566101.375,143797.2031,100-B/C Area
5,0,566101.375,143796.1563,100-B/C Area
5,0,566100.75,143782.1406,100-B/C Area
5,0,566100.5625,143780.5781,100-B/C Area
5,0,566099.6875,143774.9844,100-B/C Area
5,0,566099.3125,143773.2813,100-B/C Area
5,0,566098,143768.3906,100-B/C Area
5,0,566097.625,143767.2344,100-B/C Area
5,0,566095.4375,143761.1875,100-B/C Area
5,0,566095.0625,143760.25,100-B/C Area
5,0,566093.9375,143757.7344,100-B/C Area
5,0,566092.625,143755.3594,100-B/C Area
5,0,566088.375,143749.1406,100-B/C Area
5,0,566086.5625,143746.9063,100-B/C Area
5,0,566082.375,143742.8125,100-B/C Area
5,0,566080.75,143741.4063,100-B/C Area
5,0,566074.3125,143736.6875,100-B/C Area
5,0,566073.375,143736.0469,100-B/C Area
5,0,566070.6875,143734.3594,100-B/C Area
5,0,566068.375,143733.1719,100-B/C Area
5,0,566061.875,143730.5313,100-B/C Area
5,0,566059.5,143729.7969,100-B/C Area
5,0,566053,143728.3438,100-B/C Area
5,0,566051.4375,143728.0781,100-B/C Area
5,0,566046.125,143727.4688,100-B/C Area
5,0,566036.1875,143726.5625,100-B/C Area
5,0,566034.9375,143726.5,100-B/C Area
5,0,566027.375,143726.4375,100-B/C Area
5,0,565941,143726.0156,100-B/C Area
5,0,565889.5,143725.9219,100-B/C Area
5,0,565799.9375,143725.8594,100-B/C Area
5,0,565718.5625,143725.9531,100-B/C Area
5,0,565650.875,143725.5469,100-B/C Area
5,0,565584.125,143725.2656,100-B/C Area
5,0,565521.875,143725.3281,100-B/C Area
5,0,565462.125,143724.8125,100-B/C Area
5,0,565414.1875,143724.6406,100-B/C Area
5,0,565365.375,143724.5313,100-B/C Area
5,0,565322.625,143724.2344,100-B/C Area
5,0,565284.9375,143724.25,100-B/C Area
5,0,565245.875,143724.3594,100-B/C Area
5,0,565208.5625,143724.375,100-B/C Area
5,0,565200.0625,143724.3281,100-B/C Area
5,0,565134.0625,143723.9844,100-B/C Area
5,0,565023.5,143723.9688,100-B/C Area
5,0,564880.875,143723.625,100-B/C Area
5,0,564759.1875,143723.1875,100-B/C Area
5,0,564623.8125,143722.9375,100-B/C Area
5,0,564535.3125,143722.5469,100-B/C Area
5,0,564463.75,143722.3438,100-B/C Area
5,0,564380.625,143721.9844,100-B/C Area
5,0,564312.5,143722.1875,100-B/C Area
5,0,564300.25,143721.9844,100-B/C Area
5,0,564289.375,143721.7969,100-B/C Area
5,0,564229.375,143721.5156,100-B/C Area
5,0,564210.125,143721.9844,100-B/C Area
5,0,564208.75,143722.0625,100-B/C Area
5,0,564207.4375,143722.1875,100-B/C Area
5,0,564206.0625,143722.3438,100-B/C Area
5,0,564204.5625,143722.5938,100-B/C Area
5,0,564200.75,143723.3594,100-B/C Area
5,0,564199.0625,143723.7969,100-B/C Area
5,0,564195.3125,143725,100-B/C Area
5,0,564193.75,143725.625,100-B/C Area
5,0,564190.1875,143727.25,100-B/C Area
5,0,564188.625,143728.0469,100-B/C Area
5,0,564185.3125,143730.0625,100-B/C Area
5,0,564183.875,143731.0313,100-B/C Area
5,0,564180.75,143733.4219,100-B/C Area
5,0,564179.4375,143734.5469,100-B/C Area
5,0,564176.625,143737.2813,100-B/C Area
5,0,564174.6875,143739.6094,100-B/C Area
5,0,564172.1875,143743.25,100-B/C Area
5,0,564171.25,143744.8594,100-B/C Area
5,0,564169.1875,143748.7656,100-B/C Area
5,0,564168.4375,143750.4844,100-B/C Area
5,0,564166.9375,143754.6094,100-B/C Area
5,0,564166.375,143756.4063,100-B/C Area
5,0,564165.375,143760.7031,100-B/C Area
5,0,564165.0625,143762.5313,100-B/C Area
5,0,564164.625,143766.9219,100-B/C Area
5,0,564164.5625,143768.7969,100-B/C Area
5,0,564164.6875,143773.0156,100-B/C Area
5,0,564164.5625,143813.2969,100-B/C Area
5,0,564164.4375,143852.625,100-B/C Area
5,0,564164.4375,143896.4375,100-B/C Area
5,0,564164.1875,143941.5938,100-B/C Area
5,0,564164.25,143978.6094,100-B/C Area
5,0,564164.3125,144023.6875,100-B/C Area
5,0,564164.4375,144065.125,100-B/C Area
5,0,564164.25,144085.5313,100-B/C Area
5,0,564164.125,144097.1406,100-B/C Area
5,0,564164.1875,144100.0938,100-B/C Area
5,0,564164.4375,144143.0156,100-B/C Area
5,0,564164.375,144166.4844,100-B/C Area
5,0,564164.375,144172.4375,100-B/C Area
5,0,564164.25,144207.3594,100-B/C Area
5,0,564163.9375,144267.3125,100-B/C Area
5,0,564163.75,144314.7344,100-B/C Area
5,0,564163.9375,144379.9688,100-B/C Area
5,0,564164.1875,144425.6719,100-B/C Area
5,0,564163.6875,144494.1719,100-B/C Area
5,0,564163.6875,144544.0469,100-B/C Area
5,0,564163.4375,144571.375,100-B/C Area
5,0,564163.3125,144591.25,100-B/C Area
5,0,564163.4375,144600.1563,100-B/C Area
5,0,564163.75,144629.7656,100-B/C Area
5,0,564163.3125,144669.4688,100-B/C Area
5,0,564162.75,144707.9688,100-B/C Area
5,0,564162.6875,144710.0313,100-B/C Area
5,0,564163,144738.4219,100-B/C Area
5,0,564163.125,144748.875,100-B/C Area
5,0,564163.25,144771.6563,100-B/C Area
5,0,564163.75,144781.1875,100-B/C Area
5,0,564164.6875,144790.375,100-B/C Area
5,0,564165.375,144794.7969,100-B/C Area
5,0,564165.625,144796.125,100-B/C Area
5,0,564166.6875,144800.4688,100-B/C Area
5,0,564167.0625,144801.7656,100-B/C Area
5,0,564168.5,144805.9844,100-B/C Area
5,0,564169,144807.25,100-B/C Area
5,0,564170.8125,144811.3281,100-B/C Area
5,0,564171.75,144813.0313,100-B/C Area
5,0,564174.0625,144816.8438,100-B/C Area
5,0,564174.625,144817.6719,100-B/C Area
5,0,564177.1875,144821.3125,100-B/C Area
5,0,564177.8125,144822.125,100-B/C Area
5,0,564180.625,144825.5781,100-B/C Area
5,0,564181.25,144826.3281,100-B/C Area
5,0,564184.3125,144829.5938,100-B/C Area
5,0,564185.25,144830.5469,100-B/C Area
5,0,564189.1875,144834.0469,100-B/C Area
5,0,564193.1875,144837.4219,100-B/C Area
5,0,564197.3125,144840.6875,100-B/C Area
5,0,564201.25,144843.6563,100-B/C Area
5,0,564222.75,144859.3594,100-B/C Area
5,0,564251.625,144878.9844,100-B/C Area
5,0,564278.625,144898.2031,100-B/C Area
5,0,564291.375,144907.125,100-B/C Area
5,0,564306.0625,144917.375,100-B/C Area
5,0,564339.9375,144940.9219,100-B/C Area
5,0,564381.5,144970.1875,100-B/C Area
5,0,564428.75,145003.3906,100-B/C Area
5,0,564465.125,145028.7969,100-B/C Area
5,0,564500.4375,145053.7031,100-B/C Area
5,0,564518.6875,145066.625,100-B/C Area
5,0,564522.3125,145069.1094,100-B/C Area
5,0,564524.75,145070.5781,100-B/C Area
5,0,564526.875,145071.6875,100-B/C Area
5,0,564529.3125,145073.1094,100-B/C Area
5,0,564530.3125,145074.1875,100-B/C Area
5,0,564532.5,145076.2656,100-B/C Area
5,0,564534.3125,145077.6563,100-B/C Area
5,0,564535.25,145078.3281,100-B/C Area
5,0,564540.75,145081.9531,100-B/C Area
5,0,564560.125,145094.8906,100-B/C Area
5,0,564574.375,145104.5313,100-B/C Area
5,0,564586,145112.4063,100-B/C Area
5,0,564595.125,145118.6094,100-B/C Area
5,0,564600.3125,145122.1563,100-B/C Area
5,0,564617.3125,145133.6875,100-B/C Area
5,0,564634.5625,145145.6094,100-B/C Area
5,0,564668.9375,145169.875,100-B/C Area
5,0,564699,145191.3281,100-B/C Area
5,0,564704.9375,145195.7344,100-B/C Area
5,0,564768.625,145240.3125,100-B/C Area
6,0,554752.4375,143179.8125,Midway Substation
6,0,554752.4375,143479.3906,Midway Substation
6,0,555462,143479.3906,Midway Substation
6,0,555462,143179.8125,Midway Substation
6,0,554752.4375,143179.8125,Midway Substation
7,0,575910.875,135755.0313,200-East Area
7,0,575910.875,135732.5469,200-East Area
7,0,575906.3125,135732.4063,200-East Area
7,0,575868.625,135732.4375,200-East Area
7,0,575867.875,135755.3594,200-East Area
7,0,575834.4375,135755.0469,200-East Area
7,0,575785.0625,135754.8125,200-East Area
7,0,575730.875,135754.8438,200-East Area
7,0,575639.0625,135754.5625,200-East Area
